transaction_id,customer_id,amount,transaction_hour,location_change,device_change,transaction_frequency,average_customer_amount,merchant_category,previous_risk_events,is_fraud
TXN100378,C1576,852.15,9,0,0,2,2062.53,grocery,0,0
TXN100379,C1254,13115.84,3,0,0,2,14088.95,online_services,0,0
TXN100380,C1782,1143.87,13,0,0,4,1578.05,online_services,0,0
TXN100381,C1610,1625.74,19,0,0,2,1803.45,electronics,0,0
TXN100382,C1794,2951.47,16,0,0,4,2315.88,restaurant,0,0
TXN100383,C1461,1937.01,14,1,0,1,2916.85,travel,0,1
TXN100384,C1880,239.59,18,0,0,2,622.19,restaurant,3,0
TXN100385,C1312,5743.14,18,0,0,1,6769.37,online_services,0,0
TXN100386,C1061,4509.44,19,0,0,1,3025.7,jewelry,0,0
TXN100387,C1101,2774.11,6,0,0,1,2437.64,jewelry,0,0
TXN100388,C1216,1444.81,8,0,0,3,1030.68,jewelry,1,0
TXN100389,C1083,11067.06,5,1,0,1,4816.75,electronics,0,1
TXN100390,C1177,9281.04,17,0,0,1,8722.83,grocery,2,0
TXN100391,C1160,3026.8,0,0,0,5,2748.03,restaurant,0,1
TXN100392,C1461,10677.93,22,1,0,1,5504.01,online_services,0,0
TXN100393,C1481,4854.57,9,1,0,2,5988.52,grocery,0,0
TXN100394,C1237,1583.66,9,1,0,1,1384.67,jewelry,0,0
TXN100395,C1289,7665.83,22,0,0,2,5309.88,cash_withdrawal,0,0
TXN100396,C1464,3367.99,2,0,0,4,1534.19,jewelry,0,0
TXN100397,C1239,710.93,8,0,0,2,1660.25,cash_withdrawal,0,0
TXN100398,C1810,2797.43,20,0,0,3,1143.88,online_services,0,1
TXN100399,C1677,6357.4,6,0,0,1,3586.08,restaurant,0,0
TXN100400,C1117,2852.98,17,0,0,1,2735.59,electronics,3,0
TXN100401,C1663,2436.92,4,0,0,2,3308.46,travel,0,0
TXN100402,C1846,3512.4,4,0,1,2,3766.58,grocery,0,0
TXN100403,C1061,2849.55,5,0,0,2,3263.81,cash_withdrawal,0,0
TXN100404,C1314,5069.84,19,0,0,2,2791.84,jewelry,0,0
TXN100405,C1844,6867.61,18,0,0,3,7070.4,travel,0,1
TXN100406,C1449,9099.53,3,0,0,1,3771.58,restaurant,0,1
TXN100407,C1705,12469.17,9,0,0,1,9960.93,jewelry,0,0
TXN100408,C1412,2187.08,8,0,0,4,1977.18,online_services,0,0
TXN100409,C1552,631.04,15,0,0,1,1410.22,restaurant,0,0
TXN100410,C1082,3204.88,19,0,0,2,3722.75,grocery,0,0
TXN100411,C1910,3402.67,13,1,0,3,3818.01,jewelry,0,0
TXN100412,C1330,7422.62,19,0,0,4,9306.48,travel,2,0
TXN100413,C1026,4958.82,2,0,0,2,2865.18,electronics,0,0
TXN100414,C1984,6272.15,21,0,0,4,8564.18,cash_withdrawal,3,0
TXN100415,C1881,15312.29,18,0,0,2,9458.19,online_services,0,0
TXN100416,C1973,1089.95,0,0,0,3,617.88,cash_withdrawal,0,0
TXN100417,C1688,1575.13,8,0,0,2,1349.02,online_services,0,0
TXN100418,C1041,3771.64,5,0,0,2,2703.82,restaurant,0,0
TXN100419,C1531,2917.25,20,0,0,3,1856.28,restaurant,0,0
TXN100420,C1938,3575.31,8,0,0,3,2516.88,electronics,0,0
TXN100421,C1599,564.34,13,0,0,2,742.61,jewelry,0,0
TXN100422,C1833,691.55,15,0,0,3,1440.89,grocery,0,0
TXN100423,C1481,604.03,11,0,0,1,1328.69,restaurant,0,0
TXN100424,C1341,2580.19,10,0,0,2,4305.43,jewelry,0,0
TXN100425,C1107,7440.94,5,0,0,1,5900.07,travel,0,0
TXN100426,C1421,1928.34,22,0,1,3,1289.81,restaurant,0,0
TXN100427,C1295,3083.32,21,0,0,2,2237.73,restaurant,0,0
TXN100428,C1833,7287.41,17,0,0,1,5708.04,grocery,1,0
TXN100429,C1465,1128.59,2,0,0,1,1530.54,travel,0,1
TXN100430,C1258,6859.09,10,0,0,4,5598.64,grocery,0,0
TXN100431,C1993,3113.39,12,0,0,2,4965.34,cash_withdrawal,0,0
TXN100432,C1526,2891.5,0,0,0,2,1647.81,jewelry,0,0
TXN100433,C1890,2780.54,17,0,0,1,3143.57,restaurant,0,0
TXN100434,C1423,22326.93,1,0,0,1,9279.24,electronics,0,0
TXN100435,C1530,3738.36,11,0,0,2,2641.33,online_services,2,0
TXN100436,C1774,11497.42,15,1,0,1,6819.65,jewelry,0,0
TXN100437,C1452,13056.81,1,0,0,3,6841.17,electronics,0,0
TXN100438,C1273,4688.8,17,0,0,2,3505.23,electronics,0,0
TXN100439,C1949,854.66,9,0,0,4,1202.0,restaurant,0,0
TXN100440,C1901,1965.48,22,0,0,1,999.2,restaurant,0,1
TXN100441,C1124,2626.63,0,0,1,3,8046.33,jewelry,0,1
TXN100442,C1623,2218.19,7,0,0,1,1329.63,jewelry,0,0
TXN100443,C1162,8900.7,9,0,0,2,6154.92,online_services,0,0
TXN100444,C1014,8132.23,17,0,0,1,12838.87,restaurant,2,0
TXN100445,C1095,13350.28,7,0,0,1,17823.63,cash_withdrawal,0,0
TXN100446,C1934,1132.08,3,0,0,1,1008.0,restaurant,0,0
TXN100447,C1969,1020.32,3,0,0,3,1658.39,jewelry,0,0
TXN100448,C1852,2995.93,4,0,0,1,4532.9,restaurant,0,0
TXN100449,C1955,8030.67,22,0,0,3,5096.64,travel,2,0
TXN100450,C1521,2235.35,22,1,0,1,3472.46,travel,0,0
TXN100451,C1425,2643.46,15,1,0,2,4108.11,restaurant,1,0
TXN100452,C1249,5461.25,14,0,0,1,9031.14,online_services,1,1
TXN100453,C1148,4185.22,12,0,0,3,3945.52,electronics,0,0
TXN100454,C1943,3060.86,19,0,0,4,4247.88,online_services,1,0
TXN100455,C1764,2276.68,4,1,0,1,3251.08,cash_withdrawal,0,0
TXN100456,C1071,1897.36,8,1,0,2,1755.61,cash_withdrawal,0,0
TXN100457,C1808,5433.8,13,0,1,1,4204.88,travel,1,1
TXN100458,C1956,3058.31,16,0,0,4,4410.33,travel,1,1
TXN100459,C1840,1550.24,0,0,0,1,1858.54,travel,0,1
TXN100460,C1743,949.27,9,0,0,4,1206.12,cash_withdrawal,0,0
TXN100461,C1601,9200.03,18,0,0,3,7106.77,jewelry,0,0
TXN100462,C1501,10195.29,4,0,0,1,7944.86,restaurant,0,0
TXN100463,C1551,1621.81,15,0,0,2,2075.53,travel,0,0
TXN100464,C1340,1782.78,17,0,0,5,3020.49,cash_withdrawal,0,0
TXN100465,C1556,1846.73,12,0,0,3,3370.11,restaurant,0,0
TXN100466,C1955,1918.52,10,0,0,3,3092.02,cash_withdrawal,0,0
TXN100467,C1193,12473.62,22,0,0,1,6684.28,electronics,0,0
TXN100468,C1585,11735.27,12,0,0,1,8700.51,electronics,0,0
TXN100469,C1876,10187.01,13,0,0,1,4264.37,grocery,0,0
TXN100470,C1325,3623.4,23,0,0,3,4238.23,restaurant,1,0
TXN100471,C1722,4153.8,12,0,0,2,2022.64,restaurant,0,0
TXN100472,C1679,2692.15,20,0,0,1,7300.24,electronics,0,0
TXN100473,C1507,1169.71,1,0,0,2,1983.77,electronics,0,0
TXN100474,C1514,9776.53,18,0,0,1,18014.55,travel,0,0
TXN100475,C1890,1164.69,3,0,0,4,958.17,cash_withdrawal,0,0
TXN100476,C1865,11765.14,14,0,0,2,3799.77,grocery,0,0
TXN100477,C1538,1553.58,14,0,0,3,1597.42,grocery,0,0
TXN100478,C1739,6238.6,4,0,0,4,5740.76,restaurant,0,0
TXN100479,C1891,1042.56,20,0,0,2,1684.52,electronics,0,0
TXN100480,C1076,1096.59,15,0,0,1,1051.11,cash_withdrawal,0,0
TXN100481,C1992,4335.48,8,0,0,4,2765.15,travel,1,0
TXN100482,C1638,3404.79,22,0,0,1,3771.78,restaurant,0,0
TXN100483,C1665,3610.45,2,0,0,1,5153.81,cash_withdrawal,3,0
TXN100484,C1336,3142.44,21,0,0,3,2629.73,cash_withdrawal,0,0
TXN100485,C1546,1335.63,12,0,0,3,1140.24,travel,0,0
TXN100486,C1641,3401.87,22,1,0,3,4525.62,cash_withdrawal,2,0
TXN100487,C1499,1939.12,17,0,0,1,2105.16,grocery,1,0
TXN100488,C1632,4247.16,2,0,0,1,5156.49,electronics,2,1
TXN100489,C1646,1171.58,21,0,0,1,2995.97,travel,0,0
TXN100490,C1232,3175.01,23,0,0,4,2723.77,grocery,0,0
TXN100491,C1444,1937.12,3,0,0,1,1339.28,cash_withdrawal,0,0
TXN100492,C1648,3740.6,22,0,0,1,2332.05,cash_withdrawal,0,0
TXN100493,C1102,4584.85,14,0,0,1,1632.5,electronics,1,0
TXN100494,C1710,2830.54,9,0,0,1,1502.93,grocery,0,0
TXN100495,C1047,12079.9,10,0,0,3,6283.11,cash_withdrawal,0,0
TXN100496,C1057,4083.04,9,0,0,2,4011.2,travel,1,0
TXN100497,C1383,1359.09,13,1,0,1,1344.24,electronics,0,0
TXN100498,C1250,423.91,16,0,0,3,947.08,restaurant,0,0
TXN100499,C1579,774.59,21,0,1,3,725.64,cash_withdrawal,0,0
TXN100500,C1184,2285.4,5,0,0,3,1807.54,electronics,0,0
TXN100501,C1080,4174.88,19,0,0,1,8104.71,cash_withdrawal,3,0
TXN100502,C1391,2255.78,19,0,0,3,2766.83,jewelry,1,0
TXN100503,C1246,5055.32,15,1,0,3,2569.07,online_services,3,1
TXN100504,C1146,2831.82,7,0,0,1,3647.83,restaurant,1,0
TXN100505,C1653,992.19,8,0,0,1,1415.65,restaurant,0,0
TXN100506,C1261,4956.2,21,1,0,1,5676.03,grocery,2,0
TXN100507,C1920,883.81,14,0,0,1,1423.07,travel,0,0
TXN100508,C1693,3391.34,17,0,0,3,4186.0,electronics,1,0
TXN100509,C1075,9226.12,14,1,0,3,8945.51,travel,0,0
TXN100510,C1601,2096.33,9,0,0,1,5726.85,jewelry,0,0
TXN100511,C1985,9306.81,13,0,0,1,5183.65,jewelry,0,0
TXN100512,C1256,2156.73,14,0,0,1,2280.22,cash_withdrawal,1,0
TXN100513,C1309,3135.99,6,0,0,1,2888.74,restaurant,0,0
TXN100514,C1873,8465.32,15,0,0,2,6818.02,grocery,0,0
TXN100515,C1242,3720.55,12,0,0,1,2186.01,online_services,0,0
TXN100516,C1367,2814.63,18,0,0,2,1495.72,travel,0,0
TXN100517,C1716,4487.38,9,0,0,1,7385.28,grocery,0,0
TXN100518,C1849,1644.65,21,0,0,1,1795.8,restaurant,2,0
TXN100519,C1281,1389.41,0,0,0,2,1418.13,online_services,0,0
TXN100520,C1885,5147.03,21,0,0,2,3287.63,cash_withdrawal,0,0
TXN100521,C1762,3661.78,1,0,0,1,3892.75,online_services,0,0
TXN100522,C1763,3449.6,15,1,0,3,5017.72,cash_withdrawal,0,1
TXN100523,C1925,10285.06,9,0,0,2,8598.43,cash_withdrawal,1,1
TXN100524,C1818,10885.26,7,0,0,1,7906.32,online_services,0,0
TXN100525,C1821,7985.9,11,0,0,2,9231.21,electronics,0,0
TXN100526,C1651,5811.56,6,0,1,4,2747.49,online_services,0,0
TXN100527,C1256,1132.63,21,0,0,1,2339.05,cash_withdrawal,0,0
TXN100528,C1738,2958.74,21,0,0,1,5048.66,jewelry,0,0
TXN100529,C1858,1195.83,4,0,0,1,810.53,jewelry,0,0
TXN100530,C1099,1854.9,20,0,0,2,942.08,jewelry,1,0
TXN100531,C1040,1378.07,9,0,0,2,2450.4,cash_withdrawal,0,0
TXN100532,C1451,1991.38,1,0,0,5,4633.67,online_services,0,1
TXN100533,C1373,1678.88,23,0,0,1,2305.5,electronics,0,0
TXN100534,C1092,3326.65,9,0,0,3,3146.0,travel,0,0
TXN100535,C1765,1155.14,13,0,0,1,1109.2,electronics,0,0
TXN100536,C1205,739.15,4,0,0,4,913.76,cash_withdrawal,0,0
TXN100537,C1552,4077.61,11,0,0,2,4526.95,online_services,3,0
TXN100538,C1513,1494.95,8,0,0,1,1145.04,cash_withdrawal,0,0
TXN100539,C1168,1373.34,8,0,0,1,1807.06,cash_withdrawal,0,0
TXN100540,C1966,2173.4,15,0,0,1,2820.45,cash_withdrawal,0,0
TXN100541,C1302,1160.18,23,0,0,1,815.43,cash_withdrawal,1,1
TXN100542,C1346,13094.33,3,0,0,3,9126.86,restaurant,0,1
TXN100543,C1986,2152.52,2,1,0,2,2934.79,electronics,1,0
TXN100544,C1772,1567.53,7,0,1,2,1543.3,cash_withdrawal,0,1
TXN100545,C1692,1602.11,23,0,0,4,1460.03,jewelry,0,0
TXN100546,C1406,8449.88,17,0,0,2,5087.74,travel,0,0
TXN100547,C1092,936.79,12,0,1,1,2311.88,grocery,0,0
TXN100548,C1270,4084.01,17,0,0,3,9653.47,grocery,0,1
TXN100549,C1465,5560.13,11,0,1,5,6618.93,jewelry,0,1
TXN100550,C1766,3468.2,21,0,0,1,4522.61,travel,0,1
TXN100551,C1598,11436.18,12,1,0,3,7675.21,cash_withdrawal,2,0
TXN100552,C1653,4686.33,11,0,0,2,6649.0,grocery,0,0
TXN100553,C1691,1171.13,7,0,0,1,1224.15,restaurant,0,0
TXN100554,C1025,2258.35,19,0,0,3,3697.36,online_services,0,0
TXN100555,C1335,2316.29,19,1,0,5,2758.47,electronics,0,0
TXN100556,C1663,3748.8,2,0,0,2,3912.23,jewelry,0,0
TXN100557,C1843,2888.79,14,0,0,1,2502.72,jewelry,3,0
TXN100558,C1309,1080.94,20,0,0,1,2469.94,restaurant,0,0
TXN100559,C1119,941.76,4,0,0,4,1012.36,grocery,1,0
TXN100560,C1968,2348.51,1,0,0,1,1509.44,travel,1,0
TXN100561,C1504,11182.81,3,0,0,1,15434.38,grocery,1,1
TXN100562,C1240,2457.72,17,0,0,6,7323.67,electronics,0,0
TXN100563,C1397,1235.54,14,0,0,1,941.24,travel,0,0
TXN100564,C1686,1522.97,23,0,0,1,2582.05,jewelry,0,0
TXN100565,C1968,3234.89,17,0,0,1,2665.7,restaurant,1,1
TXN100566,C1601,3956.42,23,0,0,4,3077.41,jewelry,0,0
TXN100567,C1158,1125.36,13,1,0,2,1308.7,jewelry,0,0
TXN100568,C1101,3631.71,15,0,0,1,3617.75,online_services,0,0
TXN100569,C1417,6962.37,8,0,0,3,8140.13,grocery,0,0
TXN100570,C1706,8984.96,11,0,1,2,3344.28,electronics,0,1
TXN100571,C1454,12356.97,14,0,0,3,9340.36,electronics,2,1
TXN100572,C1875,1006.19,11,0,1,2,1762.96,grocery,0,0
TXN100573,C1702,2147.0,11,0,0,2,2717.6,online_services,0,0
TXN100574,C1923,454.73,20,0,1,2,1182.46,travel,0,0
TXN100575,C1062,2352.46,12,0,0,2,2163.88,travel,1,0
TXN100576,C1194,1875.77,3,1,0,1,2187.04,cash_withdrawal,0,0
TXN100577,C1843,1679.44,14,0,0,2,2281.16,grocery,0,0
TXN100578,C1678,2666.07,6,0,0,1,1917.89,jewelry,1,0
TXN100579,C1654,3519.77,19,0,0,1,2238.33,grocery,0,0
TXN100580,C1051,591.65,10,0,0,2,893.53,electronics,0,0
TXN100581,C1128,2857.76,18,0,0,1,4802.8,electronics,0,0
TXN100582,C1070,609.6,17,0,0,3,703.18,electronics,0,0
TXN100583,C1600,1199.17,6,0,0,1,1543.37,cash_withdrawal,0,0
TXN100584,C1890,5459.38,7,0,0,2,3955.84,travel,0,0
TXN100585,C1792,17039.09,4,0,0,1,10952.08,cash_withdrawal,0,0
TXN100586,C1922,688.64,19,0,0,2,880.46,grocery,0,0
TXN100587,C1283,5061.46,4,0,0,4,3149.96,electronics,0,0
TXN100588,C1553,1624.26,8,0,0,4,1948.41,cash_withdrawal,0,0
TXN100589,C1178,1942.87,3,1,0,2,1121.02,jewelry,0,1
TXN100590,C1887,6791.88,0,0,0,4,4192.76,electronics,0,1
TXN100591,C1015,5274.82,11,0,0,3,2296.04,cash_withdrawal,0,0
TXN100592,C1807,3152.17,7,0,0,3,2842.11,online_services,0,0
TXN100593,C1331,2498.82,0,0,0,3,2379.42,electronics,0,1
TXN100594,C1271,1088.72,1,0,0,1,2150.78,electronics,0,0
TXN100595,C1759,4366.75,13,0,0,1,2568.94,online_services,1,0
TXN100596,C1116,1685.16,23,0,0,2,2108.06,grocery,0,0
TXN100597,C1487,3196.76,14,0,0,1,2044.84,cash_withdrawal,0,0
TXN100598,C1370,11207.46,16,0,0,1,8867.64,online_services,0,0
TXN100599,C1111,1647.67,14,0,0,5,1336.11,online_services,0,1
TXN100600,C1226,3020.78,19,0,1,1,5591.67,grocery,0,0
TXN100601,C1744,2116.28,21,0,0,2,1649.77,online_services,1,0
TXN100602,C1308,1700.06,14,0,0,3,1254.43,jewelry,0,1
TXN100603,C1987,905.85,0,0,0,2,1448.81,grocery,1,0
TXN100604,C1490,5447.2,12,0,1,3,4833.52,restaurant,0,0
TXN100605,C1702,1745.32,3,0,0,1,2631.89,restaurant,0,0
TXN100606,C1729,4337.72,14,0,0,2,7651.45,grocery,0,0
TXN100607,C1920,5130.49,2,0,1,1,3353.0,travel,0,1
TXN100608,C1622,3762.38,4,0,0,3,5012.66,grocery,0,0
TXN100609,C1129,5024.54,8,0,0,3,3862.8,online_services,0,0
TXN100610,C1648,2463.21,18,0,0,2,2819.82,online_services,0,0
TXN100611,C1729,3054.69,10,0,1,1,2512.42,restaurant,0,1
TXN100612,C1611,4405.31,16,0,0,3,2993.37,travel,0,0
TXN100613,C1464,3678.4,16,0,0,3,2177.29,online_services,3,1
TXN100614,C1440,2176.46,3,0,0,4,2351.76,cash_withdrawal,0,0
TXN100615,C1718,1329.17,3,0,0,3,2160.81,cash_withdrawal,1,0
TXN100616,C1670,7221.61,20,0,0,3,4004.79,cash_withdrawal,0,0
TXN100617,C1564,2917.7,23,0,0,2,2341.12,cash_withdrawal,2,1
TXN100618,C1220,3946.15,13,0,0,1,2475.17,restaurant,0,0
TXN100619,C1909,1854.45,7,0,0,3,6648.98,restaurant,1,0
TXN100620,C1347,1343.63,14,0,0,1,1868.64,restaurant,1,0
TXN100621,C1425,499.26,23,0,0,3,1852.96,grocery,0,1
TXN100622,C1320,4755.7,13,0,0,1,2545.39,travel,0,0
TXN100623,C1681,3320.74,8,1,0,2,2504.81,travel,0,0
TXN100624,C1976,4067.94,4,0,0,1,1576.07,jewelry,2,1
TXN100625,C1945,1354.3,15,0,1,2,4407.39,grocery,0,1
TXN100626,C1093,2595.11,2,0,0,4,4172.13,grocery,0,0
TXN100627,C1442,9291.72,3,0,0,1,5587.46,jewelry,0,0
TXN100628,C1756,698.36,11,0,0,1,1224.16,cash_withdrawal,0,0
TXN100629,C1133,2245.88,17,0,0,3,2124.32,grocery,2,0
TXN100630,C1600,5629.22,17,0,0,1,2794.44,online_services,2,1
TXN100631,C1337,2542.22,21,0,0,2,1947.21,grocery,0,0
TXN100632,C1420,17176.64,11,0,1,1,11060.92,cash_withdrawal,0,0
TXN100633,C1681,5199.35,13,0,0,1,4944.24,cash_withdrawal,0,0
TXN100634,C1937,1713.38,23,0,0,2,1714.85,grocery,0,0
TXN100635,C1991,5623.39,9,0,1,1,3654.31,online_services,0,0
TXN100636,C1319,5357.87,11,1,0,2,4286.43,grocery,0,0
TXN100637,C1591,1830.75,16,0,0,1,2655.57,electronics,0,0
TXN100638,C1158,2341.17,21,0,0,2,2050.15,restaurant,0,0
TXN100639,C1229,5671.82,3,0,0,1,3578.95,travel,1,0
TXN100640,C1865,7819.86,17,1,0,4,7726.98,travel,0,0
TXN100641,C1117,4132.19,8,0,0,2,3624.09,online_services,1,0
TXN100642,C1231,1552.22,13,0,1,1,1784.18,cash_withdrawal,0,0
TXN100643,C1574,2703.61,19,0,0,3,2874.67,online_services,0,0
TXN100644,C1691,8037.63,20,0,0,1,9025.31,online_services,0,0
TXN100645,C1026,2139.26,19,0,0,1,5062.13,jewelry,1,0
TXN100646,C1849,3467.31,22,0,0,1,2347.01,travel,0,0
TXN100647,C1029,4388.17,5,0,0,3,4798.94,travel,0,0
TXN100648,C1719,6037.75,9,0,0,1,3088.3,travel,1,0
TXN100649,C1359,1744.47,0,1,0,2,2594.27,electronics,0,1
TXN100650,C1890,2495.95,4,0,0,4,2011.65,online_services,0,0
TXN100651,C1673,2237.17,12,0,0,1,1855.61,grocery,0,0
TXN100652,C1145,428.52,23,1,0,1,492.03,jewelry,0,0
TXN100653,C1995,5414.91,0,0,0,1,3075.51,grocery,0,0
TXN100654,C1764,2147.78,16,1,0,3,2390.74,electronics,0,0
TXN100655,C1385,9121.7,13,1,0,1,6934.63,restaurant,1,0
TXN100656,C1349,2836.96,5,0,0,1,3431.35,travel,2,0
TXN100657,C1319,686.52,23,0,0,1,1466.86,travel,0,0
TXN100658,C1795,6256.3,18,0,0,1,4767.79,online_services,1,0
TXN100659,C1086,1253.07,1,0,0,1,2105.75,electronics,3,1
TXN100660,C1161,3277.99,19,1,0,1,7573.82,grocery,1,0
TXN100661,C1690,6555.27,2,0,0,1,5560.07,travel,0,0
TXN100662,C1453,8497.77,21,0,0,1,4497.04,restaurant,0,0
TXN100663,C1497,2395.91,19,0,0,2,6422.63,restaurant,1,0
TXN100664,C1424,3915.66,8,0,0,3,3914.41,electronics,0,0
TXN100665,C1773,1759.55,16,0,0,2,1234.79,grocery,1,0
TXN100666,C1353,2005.43,13,0,0,2,3747.33,grocery,0,0
TXN100667,C1290,4376.72,21,0,0,1,5221.48,jewelry,0,0
TXN100668,C1607,4663.96,15,0,0,2,2425.71,online_services,0,0
TXN100669,C1683,3483.87,9,0,0,1,2084.97,grocery,2,0
TXN100670,C1225,16939.65,12,0,0,2,10944.04,online_services,0,0
TXN100671,C1056,3549.94,0,0,0,1,2750.78,electronics,0,0
TXN100672,C1308,976.01,6,0,0,1,952.04,cash_withdrawal,0,0
TXN100673,C1140,13670.42,8,0,0,1,7639.01,travel,0,1
TXN100674,C1335,12694.48,3,0,0,1,9125.48,grocery,0,1
TXN100675,C1509,3836.55,23,0,1,1,3071.58,restaurant,0,0
TXN100676,C1179,248.59,4,0,0,1,528.43,restaurant,1,0
TXN100677,C1545,3908.93,22,1,0,1,4255.38,electronics,0,1
TXN100678,C1512,14450.38,17,0,0,3,4919.75,cash_withdrawal,0,0
TXN100679,C1684,1835.29,11,0,0,3,2645.8,grocery,0,0
TXN100680,C1406,5816.0,23,0,0,1,4965.87,grocery,1,0
TXN100681,C1446,1335.52,0,1,0,2,3263.72,restaurant,0,0
TXN100682,C1943,4575.0,2,0,0,2,5016.84,cash_withdrawal,0,0
TXN100683,C1320,2590.49,18,0,0,5,1735.95,restaurant,0,0
TXN100684,C1587,978.72,12,0,0,1,885.87,jewelry,0,0
TXN100685,C1655,3697.29,13,0,0,3,2945.68,travel,2,0
TXN100686,C1117,2422.3,12,0,0,3,1125.1,grocery,1,0
TXN100687,C1989,1796.92,10,1,0,6,1742.71,electronics,0,0
TXN100688,C1820,2263.85,19,0,0,1,3542.91,restaurant,0,0
TXN100689,C1851,3428.19,22,0,0,2,2713.72,travel,0,0
TXN100690,C1090,1557.26,13,0,0,2,2374.13,cash_withdrawal,0,0
TXN100691,C1108,3459.02,7,0,0,1,3310.05,restaurant,1,0
TXN100692,C1603,5843.54,12,0,0,2,3066.92,online_services,0,0
TXN100693,C1080,2538.97,12,0,1,1,1994.46,cash_withdrawal,1,0
TXN100694,C1317,5845.82,23,1,0,1,3408.89,travel,0,0
TXN100695,C1226,5820.48,10,0,0,3,5027.25,cash_withdrawal,0,0
TXN100696,C1172,12201.64,2,0,0,2,3281.8,online_services,0,1
TXN100697,C1648,3025.63,3,0,0,2,1608.41,online_services,0,0
TXN100698,C1522,1425.01,6,0,0,2,2230.01,cash_withdrawal,0,0
TXN100699,C1357,4554.94,11,0,0,4,4113.54,jewelry,0,0
TXN100700,C1981,1875.5,20,0,0,2,1910.68,cash_withdrawal,1,0
TXN100701,C1151,1690.74,7,0,0,3,1978.05,grocery,1,0
TXN100702,C1149,5087.63,8,0,0,2,4949.53,electronics,0,0
TXN100703,C1177,1212.86,19,0,0,1,2080.3,electronics,0,0
TXN100704,C1778,8109.11,20,0,0,3,7514.01,grocery,0,0
TXN100705,C1181,16729.21,20,0,0,1,14026.08,restaurant,0,0
TXN100706,C1475,5634.27,18,0,0,5,2925.66,cash_withdrawal,1,0
TXN100707,C1593,1500.15,14,0,0,1,2032.68,jewelry,0,0
TXN100708,C1946,534.13,18,0,0,3,748.24,jewelry,0,0
TXN100709,C1650,2715.55,19,0,0,3,1951.69,travel,0,0
TXN100710,C1884,3607.22,20,0,0,1,4273.85,travel,0,0
TXN100711,C1154,1794.39,14,0,0,5,1731.75,grocery,1,0
TXN100712,C1480,11016.22,14,0,0,4,8969.76,jewelry,2,0
TXN100713,C1310,3274.51,8,0,0,1,5090.52,online_services,0,0
TXN100714,C1057,4211.65,11,0,0,2,5894.01,online_services,0,0
TXN100715,C1075,937.98,9,1,0,1,1035.84,restaurant,2,0
TXN100716,C1462,6999.37,1,0,1,1,6367.35,grocery,3,0
TXN100717,C1377,1894.69,9,0,0,1,4158.51,grocery,0,0
TXN100718,C1660,950.34,2,0,0,4,1474.59,online_services,1,0
TXN100719,C1608,1728.19,16,0,0,3,1425.55,restaurant,0,0
TXN100720,C1473,747.02,18,0,0,5,735.67,online_services,0,0
TXN100721,C1977,743.51,23,1,0,1,841.4,grocery,0,0
TXN100722,C1460,2180.41,18,0,0,3,2526.85,jewelry,0,0
TXN100723,C1192,5275.18,10,0,0,6,2757.16,online_services,0,1
TXN100724,C1487,1496.09,16,0,0,1,1977.34,electronics,0,0
TXN100725,C1980,3885.75,1,0,1,2,7674.9,restaurant,0,1
TXN100726,C1105,1295.41,10,0,0,1,2324.87,jewelry,0,0
TXN100727,C1086,3426.2,16,0,0,3,3203.51,jewelry,0,1
TXN100728,C1176,911.63,1,0,0,3,792.4,electronics,0,0
TXN100729,C1724,4271.19,14,0,0,3,2581.95,restaurant,0,0
TXN100730,C1536,1176.36,16,0,0,4,1999.76,online_services,1,0
TXN100731,C1162,889.46,11,0,0,2,1075.27,travel,0,0
TXN100732,C1939,4879.83,9,0,1,1,2864.28,restaurant,0,0
TXN100733,C1418,4578.45,10,0,0,1,5059.21,jewelry,0,0
TXN100734,C1612,2299.86,1,0,0,3,2187.92,cash_withdrawal,0,0
TXN100735,C1646,3909.76,20,0,0,2,2905.58,travel,1,0
TXN100736,C1067,2430.74,10,0,0,2,3165.83,grocery,1,0
TXN100737,C1571,2598.74,21,0,0,4,2621.99,restaurant,0,1
TXN100738,C1290,1760.84,8,0,0,2,1139.42,jewelry,0,0
TXN100739,C1872,2031.98,21,0,0,3,2724.44,online_services,0,0
TXN100740,C1894,3103.44,4,0,0,1,2124.87,travel,2,0
TXN100741,C1083,2385.67,18,1,0,3,2542.81,jewelry,0,0
TXN100742,C1144,5625.98,11,0,0,1,4243.77,travel,0,0
TXN100743,C1990,3830.88,20,0,0,2,5051.26,jewelry,0,0
TXN100744,C1678,7785.66,12,0,1,3,3758.79,electronics,3,0
TXN100745,C1609,2683.37,22,0,0,3,4057.67,grocery,0,0
TXN100746,C1317,8781.45,17,0,0,2,6557.55,restaurant,0,0
TXN100747,C1658,1484.13,10,0,0,3,2851.21,cash_withdrawal,1,0
TXN100748,C1130,4157.12,21,0,0,1,3047.4,jewelry,0,0
TXN100749,C1848,1266.36,23,0,0,2,1271.26,jewelry,0,0
TXN100750,C1934,17864.37,16,0,0,2,11273.25,grocery,0,0
TXN100751,C1661,1575.7,21,0,0,2,1028.46,restaurant,0,0
TXN100752,C1520,3505.56,11,0,0,3,3970.34,grocery,0,0
TXN100753,C1371,3971.62,9,0,0,1,2566.47,electronics,0,0
TXN100754,C1973,10473.49,6,1,0,3,4729.96,travel,0,0
TXN100755,C1970,3655.54,15,0,0,1,3917.69,electronics,0,0
